# name|return_type|param_name:type,param_name:type
LdapUnicodeToUTF8|INT|lpSrcStr:PWSTR,cchSrc:INT,lpDestStr:PSTR,cchDest:INT
LeaveCriticalPolicySection|BOOL|hSection:HANDLE
LeaveCriticalSection|void|lpCriticalSection:CRITICAL_SECTION*
LeaveCriticalSectionWhenCallbackReturns|void|pci:PTP_CALLBACK_INSTANCE,pcs:CRITICAL_SECTION*
LegacyIAccessiblePattern_DoDefaultAction|HRESULT|hobj:HUIAPATTERNOBJECT
LegacyIAccessiblePattern_GetIAccessible|HRESULT|hobj:HUIAPATTERNOBJECT,pAccessible:IAccessible*
LegacyIAccessiblePattern_Select|HRESULT|hobj:HUIAPATTERNOBJECT,flagsSelect:INT
LegacyIAccessiblePattern_SetValue|HRESULT|hobj:HUIAPATTERNOBJECT,szValue:PWSTR
LineDDA|BOOL|xStart:INT,yStart:INT,xEnd:INT,yEnd:INT,lpProc:LINEDDAPROC,data:LPARAM
LineTo|BOOL|hdc:HDC,x:INT,y:INT
LoadAcceleratorsA|HACCEL|hInstance:HINSTANCE,lpTableName:PSTR
LoadAcceleratorsW|HACCEL|hInstance:HINSTANCE,lpTableName:PWSTR
LoadBitmapA|HBITMAP|hInstance:HINSTANCE,lpBitmapName:PSTR
LoadBitmapW|HBITMAP|hInstance:HINSTANCE,lpBitmapName:PWSTR
LoadCachedAttributes|HRESULT|clsid:Guid,pRecoAttributes:RECO_ATTRS*
LoadCursorA|HCURSOR|hInstance:HINSTANCE,lpCursorName:PSTR
LoadCursorFromFileA|HCURSOR|lpFileName:PSTR
LoadCursorFromFileW|HCURSOR|lpFileName:PWSTR
LoadCursorW|HCURSOR|hInstance:HINSTANCE,lpCursorName:PWSTR
LoadEnclaveData|BOOL|hProcess:HANDLE,lpAddress:void*,lpBuffer:void*,nSize:UINT_PTR,flProtect:UINT,lpPageInformation:void*,dwInfoLength:UINT,lpNumberOfBytesWritten:UINT_PTR*,lpEnclaveError:UINT*
LoadEnclaveImageA|BOOL|lpEnclaveAddress:void*,lpImageName:PSTR
LoadEnclaveImageW|BOOL|lpEnclaveAddress:void*,lpImageName:PWSTR
LoadIFilter|HRESULT|pwcsPath:PWSTR,pUnkOuter:IUnknown,ppIUnk:void**
LoadIFilterEx|HRESULT|pwcsPath:PWSTR,dwFlags:UINT,riid:Guid*,ppIUnk:void**
LoadIconA|HICON|hInstance:HINSTANCE,lpIconName:PSTR
LoadIconMetric|HRESULT|hinst:HINSTANCE,pszName:PWSTR,lims:_LI_METRIC,phico:HICON*
LoadIconW|HICON|hInstance:HINSTANCE,lpIconName:PWSTR
LoadIconWithScaleDown|HRESULT|hinst:HINSTANCE,pszName:PWSTR,cx:INT,cy:INT,phico:HICON*
LoadImageA|HANDLE|hInst:HINSTANCE,name:PSTR,type:GDI_IMAGE_TYPE,cx:INT,cy:INT,fuLoad:IMAGE_FLAGS
LoadImageW|HANDLE|hInst:HINSTANCE,name:PWSTR,type:GDI_IMAGE_TYPE,cx:INT,cy:INT,fuLoad:IMAGE_FLAGS
LoadKeyboardLayoutA|HKL|pwszKLID:PSTR,Flags:ACTIVATE_KEYBOARD_LAYOUT_FLAGS
LoadKeyboardLayoutW|HKL|pwszKLID:PWSTR,Flags:ACTIVATE_KEYBOARD_LAYOUT_FLAGS
LoadLibraryA|HMODULE|lpLibFileName:PSTR
LoadLibraryExA|HMODULE|lpLibFileName:PSTR,hFile:HANDLE,dwFlags:LOAD_LIBRARY_FLAGS
LoadLibraryExW|HMODULE|lpLibFileName:PWSTR,hFile:HANDLE,dwFlags:LOAD_LIBRARY_FLAGS
LoadLibraryShim|HRESULT|szDllName:PWSTR,szVersion:PWSTR,pvReserved:void*,phModDll:HMODULE*
LoadLibraryW|HMODULE|lpLibFileName:PWSTR
LoadMenuA|HMENU|hInstance:HINSTANCE,lpMenuName:PSTR
LoadMenuIndirectA|HMENU|lpMenuTemplate:void*
LoadMenuIndirectW|HMENU|lpMenuTemplate:void*
LoadMenuW|HMENU|hInstance:HINSTANCE,lpMenuName:PWSTR
LoadModule|UINT|lpModuleName:PSTR,lpParameterBlock:void*
LoadPackagedLibrary|HMODULE|lpwLibFileName:PWSTR,Reserved:UINT
LoadPerfCounterTextStringsA|UINT|lpCommandLine:PSTR,bQuietModeArg:BOOL
LoadPerfCounterTextStringsW|UINT|lpCommandLine:PWSTR,bQuietModeArg:BOOL
LoadRegTypeLib|HRESULT|rguid:Guid*,wVerMajor:USHORT,wVerMinor:USHORT,lcid:UINT,pptlib:ITypeLib*
LoadResource|HGLOBAL|hModule:HMODULE,hResInfo:HRSRC
LoadSavedStateFile|HRESULT|vmrsFile:PWSTR,vmSavedStateDumpHandle:void**
LoadSavedStateFiles|HRESULT|binFile:PWSTR,vsvFile:PWSTR,vmSavedStateDumpHandle:void**
LoadSavedStateModuleSymbols|HRESULT|vmSavedStateDumpHandle:void*,imageName:PSTR,moduleName:PSTR,baseAddress:ULONGLONG,sizeOfBase:UINT
LoadSavedStateModuleSymbolsEx|HRESULT|vmSavedStateDumpHandle:void*,imageName:PSTR,imageTimestamp:UINT,moduleName:PSTR,baseAddress:ULONGLONG,sizeOfBase:UINT
LoadSavedStateSymbolProvider|HRESULT|vmSavedStateDumpHandle:void*,userSymbols:PWSTR,force:BOOL
LoadStringA|INT|hInstance:HINSTANCE,uID:UINT,lpBuffer:PSTR,cchBufferMax:INT
LoadStringRC|HRESULT|iResouceID:UINT,szBuffer:PWSTR,iMax:INT,bQuiet:INT
LoadStringRCEx|HRESULT|lcid:UINT,iResouceID:UINT,szBuffer:PWSTR,iMax:INT,bQuiet:INT,pcwchUsed:INT*
LoadStringW|INT|hInstance:HINSTANCE,uID:UINT,lpBuffer:PWSTR,cchBufferMax:INT
LoadTypeLib|HRESULT|szFile:PWSTR,pptlib:ITypeLib*
LoadTypeLibEx|HRESULT|szFile:PWSTR,regkind:REGKIND,pptlib:ITypeLib*
LoadUrlCacheContent|BOOL|
LoadUserProfileA|BOOL|hToken:HANDLE,lpProfileInfo:PROFILEINFOA*
LoadUserProfileW|BOOL|hToken:HANDLE,lpProfileInfo:PROFILEINFOW*
LocalAlloc|HLOCAL|uFlags:LOCAL_ALLOC_FLAGS,uBytes:UINT_PTR
LocalCompact|UINT_PTR|uMinFree:UINT
LocalFileTimeToFileTime|BOOL|lpLocalFileTime:FILETIME*,lpFileTime:FILETIME*
LocalFileTimeToLocalSystemTime|BOOL|timeZoneInformation:TIME_ZONE_INFORMATION*,localFileTime:FILETIME*,localSystemTime:SYSTEMTIME*
LocalFlags|UINT|hMem:HLOCAL
LocalFree|HLOCAL|hMem:HLOCAL
LocalHandle|HLOCAL|pMem:void*
LocalLock|void*|hMem:HLOCAL
LocalReAlloc|HLOCAL|hMem:HLOCAL,uBytes:UINT_PTR,uFlags:UINT
LocalShrink|UINT_PTR|hMem:HLOCAL,cbNewSize:UINT
LocalSize|UINT_PTR|hMem:HLOCAL
LocalSystemTimeToLocalFileTime|BOOL|timeZoneInformation:TIME_ZONE_INFORMATION*,localSystemTime:SYSTEMTIME*,localFileTime:FILETIME*
LocalUnlock|BOOL|hMem:HLOCAL
LocaleNameToLCID|UINT|lpName:PWSTR,dwFlags:UINT
LocateSavedStateFiles|HRESULT|vmName:PWSTR,snapshotName:PWSTR,binPath:PWSTR*,vsvPath:PWSTR*,vmrsPath:PWSTR*
LocateXStateFeature|void*|Context:CONTEXT*,FeatureId:UINT,Length:UINT*
LockClrVersion|HRESULT|hostCallback:FLockClrVersionCallback,pBeginHostSetup:FLockClrVersionCallback*,pEndHostSetup:FLockClrVersionCallback*
LockFile|BOOL|hFile:HANDLE,dwFileOffsetLow:UINT,dwFileOffsetHigh:UINT,nNumberOfBytesToLockLow:UINT,nNumberOfBytesToLockHigh:UINT
LockFileEx|BOOL|hFile:HANDLE,dwFlags:LOCK_FILE_FLAGS,dwReserved:UINT,nNumberOfBytesToLockLow:UINT,nNumberOfBytesToLockHigh:UINT,lpOverlapped:OVERLAPPED*
LockResource|void*|hResData:HGLOBAL
LockServiceDatabase|void*|hSCManager:SC_HANDLE
LockSetForegroundWindow|BOOL|uLockCode:FOREGROUND_WINDOW_LOCK_CODE
LockWindowUpdate|BOOL|hWndLock:HWND
LockWorkStation|BOOL|
LogErrorA|void|dwMessageId:UINT,cNumberOfSubStrings:UINT,plpwsSubStrings:PSTR*,dwErrorCode:UINT
LogErrorW|void|dwMessageId:UINT,cNumberOfSubStrings:UINT,plpwsSubStrings:PWSTR*,dwErrorCode:UINT
LogEventA|void|wEventType:UINT,dwMessageId:UINT,cNumberOfSubStrings:UINT,plpwsSubStrings:PSTR*
LogEventW|void|wEventType:UINT,dwMessageId:UINT,cNumberOfSubStrings:UINT,plpwsSubStrings:PWSTR*
LogTailAdvanceFailure|BOOL|hLog:HANDLE,dwReason:UINT
LogicalToPhysicalPoint|BOOL|hWnd:HWND,lpPoint:POINT*
LogicalToPhysicalPointForPerMonitorDPI|BOOL|hWnd:HWND,lpPoint:POINT*
LoginIScsiTargetA|UINT|TargetName:PSTR,IsInformationalSession:BOOLEAN,InitiatorInstance:PSTR,InitiatorPortNumber:UINT,TargetPortal:ISCSI_TARGET_PORTALA*,SecurityFlags:ULONGLONG,Mappings:ISCSI_TARGET_MAPPINGA*,LoginOptions:ISCSI_LOGIN_OPTIONS*,KeySize:UINT,Key:PSTR,IsPersistent:BOOLEAN,UniqueSessionId:ISCSI_UNIQUE_SESSION_ID*,UniqueConnectionId:ISCSI_UNIQUE_SESSION_ID*
LoginIScsiTargetW|UINT|TargetName:PWSTR,IsInformationalSession:BOOLEAN,InitiatorInstance:PWSTR,InitiatorPortNumber:UINT,TargetPortal:ISCSI_TARGET_PORTALW*,SecurityFlags:ULONGLONG,Mappings:ISCSI_TARGET_MAPPINGW*,LoginOptions:ISCSI_LOGIN_OPTIONS*,KeySize:UINT,Key:PSTR,IsPersistent:BOOLEAN,UniqueSessionId:ISCSI_UNIQUE_SESSION_ID*,UniqueConnectionId:ISCSI_UNIQUE_SESSION_ID*
LogonUserA|BOOL|lpszUsername:PSTR,lpszDomain:PSTR,lpszPassword:PSTR,dwLogonType:LOGON32_LOGON,dwLogonProvider:LOGON32_PROVIDER,phToken:HANDLE*
LogonUserExA|BOOL|lpszUsername:PSTR,lpszDomain:PSTR,lpszPassword:PSTR,dwLogonType:LOGON32_LOGON,dwLogonProvider:LOGON32_PROVIDER,phToken:HANDLE*,ppLogonSid:PSID*,ppProfileBuffer:void**,pdwProfileLength:UINT*,pQuotaLimits:QUOTA_LIMITS*
LogonUserExW|BOOL|lpszUsername:PWSTR,lpszDomain:PWSTR,lpszPassword:PWSTR,dwLogonType:LOGON32_LOGON,dwLogonProvider:LOGON32_PROVIDER,phToken:HANDLE*,ppLogonSid:PSID*,ppProfileBuffer:void**,pdwProfileLength:UINT*,pQuotaLimits:QUOTA_LIMITS*
LogonUserW|BOOL|lpszUsername:PWSTR,lpszDomain:PWSTR,lpszPassword:PWSTR,dwLogonType:LOGON32_LOGON,dwLogonProvider:LOGON32_PROVIDER,phToken:HANDLE*
LogoutIScsiTarget|UINT|UniqueSessionId:ISCSI_UNIQUE_SESSION_ID*
LookupAccountNameA|BOOL|lpSystemName:PSTR,lpAccountName:PSTR,Sid:PSID,cbSid:UINT*,ReferencedDomainName:PSTR,cchReferencedDomainName:UINT*,peUse:SID_NAME_USE*
LookupAccountNameW|BOOL|lpSystemName:PWSTR,lpAccountName:PWSTR,Sid:PSID,cbSid:UINT*,ReferencedDomainName:PWSTR,cchReferencedDomainName:UINT*,peUse:SID_NAME_USE*
LookupAccountSidA|BOOL|lpSystemName:PSTR,Sid:PSID,Name:PSTR,cchName:UINT*,ReferencedDomainName:PSTR,cchReferencedDomainName:UINT*,peUse:SID_NAME_USE*
LookupAccountSidW|BOOL|lpSystemName:PWSTR,Sid:PSID,Name:PWSTR,cchName:UINT*,ReferencedDomainName:PWSTR,cchReferencedDomainName:UINT*,peUse:SID_NAME_USE*
LookupIconIdFromDirectory|INT|presbits:BYTE*,fIcon:BOOL
LookupIconIdFromDirectoryEx|INT|presbits:BYTE*,fIcon:BOOL,cxDesired:INT,cyDesired:INT,Flags:IMAGE_FLAGS
LookupPersistentTcpPortReservation|UINT|StartPort:USHORT,NumberOfPorts:USHORT,Token:ULONGLONG*
LookupPersistentUdpPortReservation|UINT|StartPort:USHORT,NumberOfPorts:USHORT,Token:ULONGLONG*
LookupPrivilegeDisplayNameA|BOOL|lpSystemName:PSTR,lpName:PSTR,lpDisplayName:PSTR,cchDisplayName:UINT*,lpLanguageId:UINT*
LookupPrivilegeDisplayNameW|BOOL|lpSystemName:PWSTR,lpName:PWSTR,lpDisplayName:PWSTR,cchDisplayName:UINT*,lpLanguageId:UINT*
LookupPrivilegeNameA|BOOL|lpSystemName:PSTR,lpLuid:LUID*,lpName:PSTR,cchName:UINT*
LookupPrivilegeNameW|BOOL|lpSystemName:PWSTR,lpLuid:LUID*,lpName:PWSTR,cchName:UINT*
LookupPrivilegeValueA|BOOL|lpSystemName:PSTR,lpName:PSTR,lpLuid:LUID*
LookupPrivilegeValueW|BOOL|lpSystemName:PWSTR,lpName:PWSTR,lpLuid:LUID*
LookupSecurityDescriptorPartsA|WIN32_ERROR|ppOwner:TRUSTEE_A**,ppGroup:TRUSTEE_A**,pcCountOfAccessEntries:UINT*,ppListOfAccessEntries:EXPLICIT_ACCESS_A**,pcCountOfAuditEntries:UINT*,ppListOfAuditEntries:EXPLICIT_ACCESS_A**,pSD:PSECURITY_DESCRIPTOR
LookupSecurityDescriptorPartsW|WIN32_ERROR|ppOwner:TRUSTEE_W**,ppGroup:TRUSTEE_W**,pcCountOfAccessEntries:UINT*,ppListOfAccessEntries:EXPLICIT_ACCESS_W**,pcCountOfAuditEntries:UINT*,ppListOfAuditEntries:EXPLICIT_ACCESS_W**,pSD:PSECURITY_DESCRIPTOR
LpValFindProp|SPropValue*|ulPropTag:UINT,cValues:UINT,lpPropArray:SPropValue*
LresultFromObject|LRESULT|riid:Guid*,wParam:WPARAM,punk:IUnknown
LsaAddAccountRights|NTSTATUS|PolicyHandle:LSA_HANDLE,AccountSid:PSID,UserRights:LSA_UNICODE_STRING*,CountOfRights:UINT
LsaCallAuthenticationPackage|NTSTATUS|LsaHandle:HANDLE,AuthenticationPackage:UINT,ProtocolSubmitBuffer:void*,SubmitBufferLength:UINT,ProtocolReturnBuffer:void**,ReturnBufferLength:UINT*,ProtocolStatus:INT*
LsaClose|NTSTATUS|ObjectHandle:LSA_HANDLE
LsaConnectUntrusted|NTSTATUS|LsaHandle:HANDLE*
LsaCreateTrustedDomainEx|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainInformation:TRUSTED_DOMAIN_INFORMATION_EX*,AuthenticationInformation:TRUSTED_DOMAIN_AUTH_INFORMATION*,DesiredAccess:UINT,TrustedDomainHandle:LSA_HANDLE*
LsaDeleteTrustedDomain|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainSid:PSID
LsaDeregisterLogonProcess|NTSTATUS|LsaHandle:HANDLE
LsaEnumerateAccountRights|NTSTATUS|PolicyHandle:LSA_HANDLE,AccountSid:PSID,UserRights:LSA_UNICODE_STRING**,CountOfRights:UINT*
LsaEnumerateAccountsWithUserRight|NTSTATUS|PolicyHandle:LSA_HANDLE,UserRight:LSA_UNICODE_STRING*,Buffer:void**,CountReturned:UINT*
LsaEnumerateLogonSessions|NTSTATUS|LogonSessionCount:UINT*,LogonSessionList:LUID**
LsaEnumerateTrustedDomains|NTSTATUS|PolicyHandle:LSA_HANDLE,EnumerationContext:UINT*,Buffer:void**,PreferedMaximumLength:UINT,CountReturned:UINT*
LsaEnumerateTrustedDomainsEx|NTSTATUS|PolicyHandle:LSA_HANDLE,EnumerationContext:UINT*,Buffer:void**,PreferedMaximumLength:UINT,CountReturned:UINT*
LsaFreeMemory|NTSTATUS|Buffer:void*
LsaFreeReturnBuffer|NTSTATUS|Buffer:void*
LsaGetAppliedCAPIDs|NTSTATUS|SystemName:LSA_UNICODE_STRING*,CAPIDs:PSID**,CAPIDCount:UINT*
LsaGetLogonSessionData|NTSTATUS|LogonId:LUID*,ppLogonSessionData:SECURITY_LOGON_SESSION_DATA**
LsaLogonUser|NTSTATUS|LsaHandle:HANDLE,OriginName:LSA_STRING*,LogonType:SECURITY_LOGON_TYPE,AuthenticationPackage:UINT,AuthenticationInformation:void*,AuthenticationInformationLength:UINT,LocalGroups:TOKEN_GROUPS*,SourceContext:TOKEN_SOURCE*,ProfileBuffer:void**,ProfileBufferLength:UINT*,LogonId:LUID*,Token:HANDLE*,Quotas:QUOTA_LIMITS*,SubStatus:INT*
LsaLookupAuthenticationPackage|NTSTATUS|LsaHandle:HANDLE,PackageName:LSA_STRING*,AuthenticationPackage:UINT*
LsaLookupNames|NTSTATUS|PolicyHandle:LSA_HANDLE,Count:UINT,Names:LSA_UNICODE_STRING*,ReferencedDomains:LSA_REFERENCED_DOMAIN_LIST**,Sids:LSA_TRANSLATED_SID**
LsaLookupNames2|NTSTATUS|PolicyHandle:LSA_HANDLE,Flags:UINT,Count:UINT,Names:LSA_UNICODE_STRING*,ReferencedDomains:LSA_REFERENCED_DOMAIN_LIST**,Sids:LSA_TRANSLATED_SID2**
LsaLookupSids|NTSTATUS|PolicyHandle:LSA_HANDLE,Count:UINT,Sids:PSID*,ReferencedDomains:LSA_REFERENCED_DOMAIN_LIST**,Names:LSA_TRANSLATED_NAME**
LsaLookupSids2|NTSTATUS|PolicyHandle:LSA_HANDLE,LookupOptions:UINT,Count:UINT,Sids:PSID*,ReferencedDomains:LSA_REFERENCED_DOMAIN_LIST**,Names:LSA_TRANSLATED_NAME**
LsaNtStatusToWinError|UINT|Status:NTSTATUS
LsaOpenPolicy|NTSTATUS|SystemName:LSA_UNICODE_STRING*,ObjectAttributes:LSA_OBJECT_ATTRIBUTES*,DesiredAccess:UINT,PolicyHandle:LSA_HANDLE*
LsaOpenTrustedDomainByName|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,DesiredAccess:UINT,TrustedDomainHandle:LSA_HANDLE*
LsaQueryCAPs|NTSTATUS|CAPIDs:PSID*,CAPIDCount:UINT,CAPs:CENTRAL_ACCESS_POLICY**,CAPCount:UINT*
LsaQueryDomainInformationPolicy|NTSTATUS|PolicyHandle:LSA_HANDLE,InformationClass:POLICY_DOMAIN_INFORMATION_CLASS,Buffer:void**
LsaQueryForestTrustInformation|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,ForestTrustInfo:LSA_FOREST_TRUST_INFORMATION**
LsaQueryForestTrustInformation2|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,HighestRecordType:LSA_FOREST_TRUST_RECORD_TYPE,ForestTrustInfo:LSA_FOREST_TRUST_INFORMATION2**
LsaQueryInformationPolicy|NTSTATUS|PolicyHandle:LSA_HANDLE,InformationClass:POLICY_INFORMATION_CLASS,Buffer:void**
LsaQueryTrustedDomainInfo|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainSid:PSID,InformationClass:TRUSTED_INFORMATION_CLASS,Buffer:void**
LsaQueryTrustedDomainInfoByName|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,InformationClass:TRUSTED_INFORMATION_CLASS,Buffer:void**
LsaRegisterLogonProcess|NTSTATUS|LogonProcessName:LSA_STRING*,LsaHandle:HANDLE*,SecurityMode:UINT*
LsaRegisterPolicyChangeNotification|NTSTATUS|InformationClass:POLICY_NOTIFICATION_INFORMATION_CLASS,NotificationEventHandle:HANDLE
LsaRemoveAccountRights|NTSTATUS|PolicyHandle:LSA_HANDLE,AccountSid:PSID,AllRights:BOOLEAN,UserRights:LSA_UNICODE_STRING*,CountOfRights:UINT
LsaRetrievePrivateData|NTSTATUS|PolicyHandle:LSA_HANDLE,KeyName:LSA_UNICODE_STRING*,PrivateData:LSA_UNICODE_STRING**
LsaSetCAPs|NTSTATUS|CAPDNs:LSA_UNICODE_STRING*,CAPDNCount:UINT,Flags:UINT
LsaSetDomainInformationPolicy|NTSTATUS|PolicyHandle:LSA_HANDLE,InformationClass:POLICY_DOMAIN_INFORMATION_CLASS,Buffer:void*
LsaSetForestTrustInformation|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,ForestTrustInfo:LSA_FOREST_TRUST_INFORMATION*,CheckOnly:BOOLEAN,CollisionInfo:LSA_FOREST_TRUST_COLLISION_INFORMATION**
LsaSetForestTrustInformation2|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,HighestRecordType:LSA_FOREST_TRUST_RECORD_TYPE,ForestTrustInfo:LSA_FOREST_TRUST_INFORMATION2*,CheckOnly:BOOLEAN,CollisionInfo:LSA_FOREST_TRUST_COLLISION_INFORMATION**
LsaSetInformationPolicy|NTSTATUS|PolicyHandle:LSA_HANDLE,InformationClass:POLICY_INFORMATION_CLASS,Buffer:void*
LsaSetTrustedDomainInfoByName|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainName:LSA_UNICODE_STRING*,InformationClass:TRUSTED_INFORMATION_CLASS,Buffer:void*
LsaSetTrustedDomainInformation|NTSTATUS|PolicyHandle:LSA_HANDLE,TrustedDomainSid:PSID,InformationClass:TRUSTED_INFORMATION_CLASS,Buffer:void*
LsaStorePrivateData|NTSTATUS|PolicyHandle:LSA_HANDLE,KeyName:LSA_UNICODE_STRING*,PrivateData:LSA_UNICODE_STRING*
LsaUnregisterPolicyChangeNotification|NTSTATUS|InformationClass:POLICY_NOTIFICATION_INFORMATION_CLASS,NotificationEventHandle:HANDLE
LsnBlockOffset|UINT|plsn:CLS_LSN*
LsnContainer|UINT|plsn:CLS_LSN*
LsnCreate|CLS_LSN|cidContainer:UINT,offBlock:UINT,cRecord:UINT
LsnEqual|BOOLEAN|plsn1:CLS_LSN*,plsn2:CLS_LSN*
LsnGreater|BOOLEAN|plsn1:CLS_LSN*,plsn2:CLS_LSN*
LsnIncrement|CLS_LSN|plsn:CLS_LSN*
LsnInvalid|BOOLEAN|plsn:CLS_LSN*
LsnLess|BOOLEAN|plsn1:CLS_LSN*,plsn2:CLS_LSN*
LsnNull|BOOLEAN|plsn:CLS_LSN*
LsnRecordSequence|UINT|plsn:CLS_LSN*
MAPIDeinitIdle|void|
MAPIFreeBuffer|UINT|pv:void*
MAPIGetDefaultMalloc|IMalloc|
MAPIInitIdle|INT|lpvReserved:void*
MCIWndCreateA|HWND|hwndParent:HWND,hInstance:HINSTANCE,dwStyle:UINT,szFile:PSTR
MCIWndCreateW|HWND|hwndParent:HWND,hInstance:HINSTANCE,dwStyle:UINT,szFile:PWSTR
MCIWndRegisterClass|BOOL|
MFAddPeriodicCallback|HRESULT|Callback:MFPERIODICCALLBACK,pContext:IUnknown,pdwKey:UINT*
MFAllocateSerialWorkQueue|HRESULT|dwWorkQueue:UINT,pdwWorkQueue:UINT*
MFAllocateWorkQueue|HRESULT|pdwWorkQueue:UINT*
MFAllocateWorkQueueEx|HRESULT|WorkQueueType:MFASYNC_WORKQUEUE_TYPE,pdwWorkQueue:UINT*
MFAverageTimePerFrameToFrameRate|HRESULT|unAverageTimePerFrame:ULONGLONG,punNumerator:UINT*,punDenominator:UINT*
MFBeginCreateFile|HRESULT|AccessMode:MF_FILE_ACCESSMODE,OpenMode:MF_FILE_OPENMODE,fFlags:MF_FILE_FLAGS,pwszFilePath:PWSTR,pCallback:IMFAsyncCallback,pState:IUnknown,ppCancelCookie:IUnknown*
MFBeginRegisterWorkQueueWithMMCSS|HRESULT|dwWorkQueueId:UINT,wszClass:PWSTR,dwTaskId:UINT,pDoneCallback:IMFAsyncCallback,pDoneState:IUnknown
MFBeginRegisterWorkQueueWithMMCSSEx|HRESULT|dwWorkQueueId:UINT,wszClass:PWSTR,dwTaskId:UINT,lPriority:INT,pDoneCallback:IMFAsyncCallback,pDoneState:IUnknown
MFBeginUnregisterWorkQueueWithMMCSS|HRESULT|dwWorkQueueId:UINT,pDoneCallback:IMFAsyncCallback,pDoneState:IUnknown
MFCalculateBitmapImageSize|HRESULT|pBMIH:BITMAPINFOHEADER*,cbBufSize:UINT,pcbImageSize:UINT*,pbKnown:BOOL*
MFCalculateImageSize|HRESULT|guidSubtype:Guid*,unWidth:UINT,unHeight:UINT,pcbImageSize:UINT*
MFCancelCreateFile|HRESULT|pCancelCookie:IUnknown
MFCancelWorkItem|HRESULT|Key:ULONGLONG
MFCombineSamples|HRESULT|pSample:IMFSample,pSampleToAdd:IMFSample,dwMaxMergedDurationInMS:UINT,pMerged:BOOL*
MFCompareFullToPartialMediaType|BOOL|pMFTypeFull:IMFMediaType,pMFTypePartial:IMFMediaType
MFConvertColorInfoFromDXVA|HRESULT|pToFormat:MFVIDEOFORMAT*,dwFromDXVA:UINT
MFConvertColorInfoToDXVA|HRESULT|pdwToDXVA:UINT*,pFromFormat:MFVIDEOFORMAT*
MFConvertFromFP16Array|HRESULT|pDest:float*,pSrc:USHORT*,dwCount:UINT
MFConvertToFP16Array|HRESULT|pDest:USHORT*,pSrc:float*,dwCount:UINT
MFCopyImage|HRESULT|pDest:BYTE*,lDestStride:INT,pSrc:BYTE*,lSrcStride:INT,dwWidthInBytes:UINT,dwLines:UINT
MFCreate2DMediaBuffer|HRESULT|dwWidth:UINT,dwHeight:UINT,dwFourCC:UINT,fBottomUp:BOOL,ppBuffer:IMFMediaBuffer*
MFCreate3GPMediaSink|HRESULT|pIByteStream:IMFByteStream,pVideoMediaType:IMFMediaType,pAudioMediaType:IMFMediaType,ppIMediaSink:IMFMediaSink*
MFCreateAC3MediaSink|HRESULT|pTargetByteStream:IMFByteStream,pAudioMediaType:IMFMediaType,ppMediaSink:IMFMediaSink*
MFCreateADTSMediaSink|HRESULT|pTargetByteStream:IMFByteStream,pAudioMediaType:IMFMediaType,ppMediaSink:IMFMediaSink*
MFCreateAMMediaTypeFromMFMediaType|HRESULT|pMFType:IMFMediaType,guidFormatBlockType:Guid,ppAMType:AM_MEDIA_TYPE**
MFCreateASFContentInfo|HRESULT|ppIContentInfo:IMFASFContentInfo*
MFCreateASFIndexer|HRESULT|ppIIndexer:IMFASFIndexer*
MFCreateASFIndexerByteStream|HRESULT|pIContentByteStream:IMFByteStream,cbIndexStartOffset:ULONGLONG,pIIndexByteStream:IMFByteStream*
MFCreateASFMediaSink|HRESULT|pIByteStream:IMFByteStream,ppIMediaSink:IMFMediaSink*
MFCreateASFMediaSinkActivate|HRESULT|pwszFileName:PWSTR,pContentInfo:IMFASFContentInfo,ppIActivate:IMFActivate*
MFCreateASFMultiplexer|HRESULT|ppIMultiplexer:IMFASFMultiplexer*
MFCreateASFProfile|HRESULT|ppIProfile:IMFASFProfile*
MFCreateASFProfileFromPresentationDescriptor|HRESULT|pIPD:IMFPresentationDescriptor,ppIProfile:IMFASFProfile*
MFCreateASFSplitter|HRESULT|ppISplitter:IMFASFSplitter*
MFCreateASFStreamSelector|HRESULT|pIASFProfile:IMFASFProfile,ppSelector:IMFASFStreamSelector*
MFCreateASFStreamingMediaSink|HRESULT|pIByteStream:IMFByteStream,ppIMediaSink:IMFMediaSink*
MFCreateASFStreamingMediaSinkActivate|HRESULT|pByteStreamActivate:IMFActivate,pContentInfo:IMFASFContentInfo,ppIActivate:IMFActivate*
MFCreateAVIMediaSink|HRESULT|pIByteStream:IMFByteStream,pVideoMediaType:IMFMediaType,pAudioMediaType:IMFMediaType,ppIMediaSink:IMFMediaSink*
